person_id,label,net_dx,net_dy,net_dist,duration_sec,path_length,straightness,avg_speed,dir_cos,dir_sin,x_range,y_range
me,left,-0.01599738379114668,-0.0363326680830538,0.039698602723453616,1.0,0.040384919098889846,0.9830056270818407,0.040384919098889846,-0.40297095347629336,-0.9152127679695071,0.01599738379114668,0.0363326680830538
me,left,-0.24954896740234878,-0.12683087624873668,0.2799299167677526,0.9850000000005821,0.3103330791917348,0.9020305456860496,0.3150589636462451,-0.8914694445088206,-0.4530808200609852,0.24954896740234878,0.12683087624873668
me,left,-0.07475902425989045,-0.0014558287437388406,0.07477319804329613,0.9839999999985594,0.10900237648117737,0.6859776865159268,0.11077477284688715,-0.9998104429959319,-0.019469927485191527,0.09064059758370757,0.009612087923726698
me,left,-0.21681821716389893,0.008441967269278705,0.216982501841755,0.9689999999991414,0.22027832463007044,0.98503791603713,0.2273254124151348,-0.9992428666991042,0.038906212241185324,0.21681821716389893,0.008441967269278705
me,left,0.02357222651046742,0.0038655159371948633,0.02388706922419514,0.5939999999991414,0.02388706922419514,1.0,0.04021392125291189,0.9868195335822607,0.16182462155212804,0.02357222651046742,0.0038655159371948633
me,left,-0.1681831648226923,0.0043196899592564675,0.1682386300797798,0.9689999999991414,0.24764861330618354,0.6793441232468191,0.25557132436161295,-0.999670317946234,0.025675969646258078,0.2064037597900571,0.014674433649843
me,left,-0.18196566424295035,-0.008630744579143701,0.1821702300469771,0.9850000000005821,0.2737192626373412,0.6655367557684089,0.27788757628140043,-0.998877062382948,-0.04737736004899401,0.22714616506002305,0.016762165783880845
me,left,-0.0692629630270587,0.011212670393467739,0.070164677898785,0.8909999999996217,0.11088251196811752,0.6327839859811232,0.12444726371286711,-0.9871485924438069,0.1598050576052299,0.08679131833630088,0.01630838114023181
me,left,0.014548056036425616,0.021504898824489138,0.025963563081566717,0.5630000000001019,0.025963563081566717,1.0,0.04611645307559861,0.5603258686306527,0.8282722504969634,0.014548056036425616,0.021504898824489138
me,left,0.068681160934017,0.02452242978984498,0.07292771373107906,0.9220000000004802,0.18466852222270902,0.394911449191805,0.20029123885315925,0.94177038357844,0.33625666478825095,0.12541500598787503,0.02524259190697231
me,left,-0.30045544633877685,-0.0768885344489092,0.31013758553960324,0.875,0.31013758553960324,1.0,0.3544429549024037,-0.9687811485861006,-0.24791749866476875,0.30045544633877685,0.0768885344489092
me,left,-0.23916741998010083,-0.007693073516306992,0.2392911159238162,0.9689999999991414,0.38666647961603173,0.6188566336586443,0.39903661467118096,-0.999483073396863,-0.03214943223699228,0.3116136354185115,0.023560156342707028
me,left,-0.3212152214750095,-0.06742967280926526,0.3282163604733987,0.9690000000009604,0.3303959971095002,0.9934029568906093,0.34096594128913593,-0.9786691346272588,-0.20544275340817542,0.3212152214750095,0.06742967280926526
